item,url,discount_price,price,is_autograph,avg_review_value,number_of_questions,number_of_reviews,vendor,is_sold_out,ds
(PRE-ORDER) [BAD PROSECUTOR] KBS Drama OST,https://www.kpopalbums.com/collections/pre-order/products/bad-prosecutor-kbs-drama-ost,19.87,24.84,False,0.00,0,0,kpopalbums,False,2022-11-14
(PRE-ORDER) NIEL - [A to Z] 3rd Mini Album,https://www.kpopalbums.com/collections/pre-order/products/niel-a-to-z-3rd-mini-album,13.73,17.16,False,0.00,0,0,kpopalbums,False,2022-11-14
(PRE-ORDER) KARA - [MOVE AGAIN] 15th Anniversary Special Album,https://www.kpopalbums.com/collections/pre-order/products/kara-move-again-15th-anniversary-special-album,17.43,21.79,False,0.00,0,0,kpopalbums,False,2022-11-14
(PRE-ORDER) Red Velvet - [The ReVe Festival 2022 : Birthday] CAKE Version 5 Cover SET,https://www.kpopalbums.com/collections/pre-order/products/red-velvet-the-reve-festival-2022-birthday-cake-version-5-cover-set,89.78,112.22,False,0.00,0,0,kpopalbums,True,2022-11-14
(PRE-ORDER) Red Velvet - [The ReVe Festival 2022 : Birthday] CAKE Version RANDOM Cover,https://www.kpopalbums.com/collections/pre-order/products/red-velvet-the-reve-festival-2022-birthday-cake-version-random-cover,16.66,22.21,False,0.00,0,0,kpopalbums,True,2022-11-14
(PRE-ORDER) Red Velvet - [The ReVe Festival 2022 : Birthday] Photo Book 2 Version SET,https://www.kpopalbums.com/collections/pre-order/products/red-velvet-the-reve-festival-2022-birthday-photo-book-2-version-set,26.78,33.47,False,0.00,0,0,kpopalbums,False,2022-11-14
(PRE-ORDER) Red Velvet - [The ReVe Festival 2022 : Birthday] Photo Book RANDOM Version,https://www.kpopalbums.com/collections/pre-order/products/red-velvet-the-reve-festival-2022-birthday-photo-book-random-version,12.23,16.31,False,0.00,0,0,kpopalbums,False,2022-11-14
(PRE-ORDER) [THE EMPIRE / 법의 제국] JTBC Drama OST,https://www.kpopalbums.com/collections/pre-order/products/the-empire-jtbc-drama-ost,16.17,20.21,False,0.00,0,0,kpopalbums,False,2022-11-14
(PRE-ORDER) ATEEZ - OFFICIAL LIGHT STICK VER.2,https://www.kpopalbums.com/collections/pre-order/products/ateez-official-light-stick-ver-2,47.02,58.78,False,0.00,0,0,kpopalbums,False,2022-11-14
(PRE-ORDER) ATEEZ - OFFICIAL LIGHT STICK VER.2 BODY ACCESSORY,https://www.kpopalbums.com/collections/pre-order/products/ateez-official-light-stick-ver-2-body-accessory,14.91,18.64,False,0.00,0,0,kpopalbums,True,2022-11-14
(PRE-ORDER) ITZY - [CHESHIRE STANDARD] Mini Album LIMITED Edition,https://www.kpopalbums.com/collections/pre-order/products/itzy-cheshire-standard-mini-album-limited-edition,11.19,13.99,False,0.00,0,0,kpopalbums,False,2022-11-14
(PRE-ORDER) ITZY - [CHESHIRE STANDARD] Mini Album Standard Edition 3 Version SET,https://www.kpopalbums.com/collections/pre-order/products/itzy-cheshire-standard-mini-album-standard-edition-3-version-set,32.48,40.60,False,0.00,0,0,kpopalbums,False,2022-11-14
(PRE-ORDER) ITZY - [CHESHIRE STANDARD] Mini Album Standard Edition A Version,https://www.kpopalbums.com/collections/pre-order/products/itzy-cheshire-standard-mini-album-standard-edition-a-version,11.19,13.99,False,0.00,0,0,kpopalbums,False,2022-11-14
(PRE-ORDER) ITZY - [CHESHIRE STANDARD] Mini Album Standard Edition B Version,https://www.kpopalbums.com/collections/pre-order/products/itzy-cheshire-standard-mini-album-standard-edition-b-version,11.19,13.99,False,0.00,0,0,kpopalbums,False,2022-11-14
(PRE-ORDER) ITZY - [CHESHIRE STANDARD] Mini Album Standard Edition C Version,https://www.kpopalbums.com/collections/pre-order/products/itzy-cheshire-standard-mini-album-standard-edition-c-version,11.19,13.99,False,0.00,0,0,kpopalbums,False,2022-11-14
(PRE-ORDER) ITZY - [CHESHIRE STANDARD] Mini Album Standard Edition RANDOM Version,https://www.kpopalbums.com/collections/pre-order/products/itzy-cheshire-standard-mini-album-standard-edition-random-version,10.64,13.30,False,0.00,0,0,kpopalbums,False,2022-11-14
(PRE-ORDER) Dept - [Goodbye 2022],https://www.kpopalbums.com/collections/pre-order/products/dept-goodbye-2022,13.73,17.16,False,0.00,0,0,kpopalbums,False,2022-11-14
(PRE-ORDER) HYNN - [First of all] 1st Album,https://www.kpopalbums.com/collections/pre-order/products/hynn-first-of-all-1st-album,18.70,23.38,False,0.00,0,0,kpopalbums,False,2022-11-14
(PRE-ORDER) NCT - Official Fanlight,https://www.kpopalbums.com/collections/pre-order/products/nct-official-fanlight,43.54,54.42,False,0.00,0,0,kpopalbums,True,2022-11-14
(PRE-ORDER) Owen - [Cry],https://www.kpopalbums.com/collections/pre-order/products/owen-cry,18.43,23.04,False,0.00,0,0,kpopalbums,False,2022-11-14
(PRE-ORDER) ITZY - [Best Friends Forever] 2023 Season's Greetings,https://www.kpopalbums.com/collections/pre-order/products/itzy-best-friends-forever-2023-season-s-greetings,39.07,48.84,False,0.00,0,0,kpopalbums,False,2022-11-14
(PRE-ORDER) BTS - [BTS WORLD TOUR LOVE YOURSELF : SPEAK YOURSELF [THE FINAL]] BLU-RAY (+ Extra POB),https://www.kpopalbums.com/collections/pre-order/products/bts-bts-world-tour-love-yourself-speak-yourself-the-final-blu-ray-extra-pob,51.93,64.91,False,0.00,0,0,kpopalbums,False,2022-11-14
(PRE-ORDER) MONSTA X - [MONSTA X : THE DREAMING] DVD,https://www.kpopalbums.com/collections/pre-order/products/monsta-x-monsta-x-the-dreaming-dvd,50.23,59.09,False,0.00,0,0,kpopalbums,False,2022-11-14
(PRE-ORDER) NMIXX - [GIRLS OVER FLOWERS] 2023 Season's Greetings,https://www.kpopalbums.com/collections/pre-order/products/nmixx-girls-over-flowers-2023-season-s-greetings,39.07,48.84,False,0.00,0,0,kpopalbums,False,2022-11-14
(PRE-ORDER) Park Jin Young - [2023 Season's Greetings],https://www.kpopalbums.com/collections/pre-order/products/park-jin-young-2023-season-s-greetings,38.31,47.89,False,0.00,0,0,kpopalbums,False,2022-11-14
(PRE-ORDER) AESPA - [2023 Season's Greetings] (+ Extra POB),https://www.kpopalbums.com/collections/pre-order/products/aespa-2023-season-s-greetings,39.62,49.52,False,0.00,0,0,kpopalbums,False,2022-11-14
(PRE-ORDER) EXO - [2023 Season's Greetings] (+ Extra POB),https://www.kpopalbums.com/collections/pre-order/products/exo-2023-season-s-greetings,39.62,49.52,False,0.00,0,0,kpopalbums,False,2022-11-14
(PRE-ORDER) NCT 127 - [2023 Season's Greetings] (+ Extra POB),https://www.kpopalbums.com/collections/pre-order/products/nct-127-2023-season-s-greetings,39.62,49.52,False,0.00,0,0,kpopalbums,False,2022-11-14
(PRE-ORDER) NCT DREAM - [2023 Season's Greetings] (+ Extra POB),https://www.kpopalbums.com/collections/pre-order/products/nct-dream-2023-season-s-greetings,39.62,49.52,False,0.00,0,0,kpopalbums,False,2022-11-14
(PRE-ORDER) RED VELVET - [2023 Season's Greetings] (+ Extra POB),https://www.kpopalbums.com/collections/pre-order/products/red-velvet-2023-season-s-greetings,39.62,49.52,False,0.00,0,0,kpopalbums,False,2022-11-14
(PRE-ORDER) SHINEE - [2023 Season's Greetings] (+ Extra POB),https://www.kpopalbums.com/collections/pre-order/products/shinee-2023-season-s-greetings,39.62,49.52,False,0.00,0,0,kpopalbums,False,2022-11-14
(PRE-ORDER) TVXQ! - [2023 Season's Greetings] (+ Extra POB),https://www.kpopalbums.com/collections/pre-order/products/tvxq-2023-season-s-greetings,39.62,49.52,False,0.00,0,0,kpopalbums,False,2022-11-14
(PRE-ORDER) WAYV - [2023 Season's Greetings] (+ Extra POB),https://www.kpopalbums.com/collections/pre-order/products/wayv-2023-season-s-greetings,39.62,49.52,False,0.00,0,0,kpopalbums,False,2022-11-14
