item,url,price,is_autograph,avg_review_value,number_of_questions,number_of_reviews,vendor,is_sold_out,ds
다크비 | DKB | 5TH MINI ALBUM [ AUTUMN ] | (A VER.) POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%EB%8B%A4%ED%81%AC%EB%B9%84-dkb-5th-mini-album-autumn-a-ver-poster-only,2.99,False,0.0,0.0,0.0,musicplaza,False,2022-11-14
최유정 | CHOI YOOJUNG | 1ST SINGLE ALBUM [ SUNFLOWER ] | (SWAG VER.) POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%EC%B5%9C%EC%9C%A0%EC%A0%95-choi-yoojung-1st-single-album-sunflower-swag-ver-poster-only,3.99,False,0.0,0.0,0.0,musicplaza,False,2022-11-14
최유정 | CHOI YOOJUNG | 1ST SINGLE ALBUM [ SUNFLOWER ] | (LOVELY VER.) POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%EC%B5%9C%EC%9C%A0%EC%A0%95-choi-yoojung-1st-single-album-sunflower-lovely-ver-poster-only,3.99,False,0.0,0.0,0.0,musicplaza,False,2022-11-14
김재중 | KIM JAEJOONG | 3RD ALBUM [ BORN GENE ] | (BEIGE GENE VER.) POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%EA%B9%80%EC%9E%AC%EC%A4%91-kim-jaejoong-3rd-album-born-gene-beige-gene-ver-poster-only,3.99,False,0.0,0.0,0.0,musicplaza,False,2022-11-14
김재중 | KIM JAEJOONG | 3RD ALBUM [ BORN GENE ] | (PURPLE GENE VER.) POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%EA%B9%80%EC%9E%AC%EC%A4%91-kim-jaejoong-3rd-album-born-gene-purple-gene-ver-poster-only,3.99,False,0.0,0.0,0.0,musicplaza,False,2022-11-14
디케이지 | DKZ | 2022 SUMMER PHOTOBOOK [ PAUSE ] | POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%EB%94%94%EC%BC%80%EC%9D%B4%EC%A7%80-dkz-2022-summer-photobook-pause-poster-only,3.99,False,0.0,0.0,0.0,musicplaza,False,2022-11-14
하성운 | HA SUNGWOON | 7TH MINI ALBUM [ STRANGE WORLD ] | (JEWEL CASE VER. B) POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%ED%95%98%EC%84%B1%EC%9A%B4-ha-sungwoon-7th-mini-album-strange-world-jewel-case-ver-b-poster-only,3.99,False,0.0,0.0,0.0,musicplaza,False,2022-11-14
하성운 | HA SUNGWOON | 7TH MINI ALBUM [ STRANGE WORLD ] | (JEWEL CASE VER. A) POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%ED%95%98%EC%84%B1%EC%9A%B4-ha-sungwoon-7th-mini-album-strange-world-jewel-case-ver-a-poster-only,3.99,False,0.0,0.0,0.0,musicplaza,False,2022-11-14
퍼플키스 | PURPLE KISS | 4TH MINI ALBUM [ GEEKYLAND ] | (MAIN VER. B) POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%ED%8D%BC%ED%94%8C%ED%82%A4%EC%8A%A4-purple-kiss-4th-mini-album-geekyland-main-ver-b-poster-only,3.99,False,0.0,0.0,0.0,musicplaza,False,2022-11-14
퍼플키스 | PURPLE KISS | 4TH MINI ALBUM [ GEEKYLAND ] | (MAIN VER. A) POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%ED%8D%BC%ED%94%8C%ED%82%A4%EC%8A%A4-purple-kiss-4th-mini-album-geekyland-main-ver-a-poster-only,3.99,False,0.0,0.0,0.0,musicplaza,False,2022-11-14
